"Code","Name","Category","Unit","Current Stock","Minimum Stock","Cost","Price","Current Stock Value","Current Stock Cost","Amount Sold","Quantity Sold","Profit","Image_Path"
"","DLC Óleo de Côco Líquido 2.2oz - c/12","Novex ","unit","91",0,"21","34","3094","1911","340","10","130","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dlc__leo_de_c_co_l_quido_2_2oz___c_12.webp"
"","Dove Spray Classic 200ml","Desodorante ","unit","0",0,"32.04","44.95","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_spray_classic_200ml.webp"
"","Dove Spray Powder Soft 200ml","Desodorante ","unit","0",0,"32.52","45.75","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_spray_powder_soft_200ml.webp"
"","Dove Spray Invisible Dry 250ml","Desodorante ","unit","8",0,"34.44","48.9","391.2","275.52","830.3","17","244.82","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_spray_invisible_dry_250ml.webp"
"","Dove Spray Cucumber 250ml","Desodorante ","unit","8",0,"34.44","48.9","391.2","275.52","878.25","18","258.33","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_spray_cucumber_250ml.webp"
"","Rexona Spray Bambu/Aloe Vera 200ml Caixa com 12","Desodorante ","unit","9",0,"27.6","42.75","384.75","248.4","1,023.15","24","360.75","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\rexona_spray_bambu_aloe_vera_200ml_caixa_com_12.webp"
"","Rexona Spray Antibacterial Protector 200ml Caixa com 12","Desodorante ","unit","29",0,"24","42.75","1239.75","696","1,365.15","32","597.15","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\rexona_spray_antibacterial_protector_200ml_caixa_com_12.webp"
"","Rexona Spray Cotton Dry 200ml Caixa com 12","Desodorante ","unit","17",0,"26.4","42.75","726.75","448.799","1,319.55","31","501.15","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\rexona_spray_cotton_dry_200ml_caixa_com_12.webp"
"","Rexona Spray Powder Dry 200ml caixa com 12","Desodorante ","unit","9",0,"26.4","42.75","384.75","237.6","849.3","20","321.3","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\rexona_spray_powder_dry_200ml_caixa_com_12.webp"
"","Rexona Spray Invisible Black/White 200ml Caixa com 12","Desodorante ","unit","17",0,"26.4","42.75","726.75","448.799","1,325.25","31","506.85","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\rexona_spray_invisible_black_white_200ml_caixa_com_12.webp"
"","Capilo Óleo Argan 2oz c/12","Capilo","unit","7",0,"45.96","64.9","454.300","321.72","194.7","3","56.82","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\capilo__leo_argan_2oz_c_12.webp"
"","Aldu Minoxidil Ampolla c/6","Produtos de Cabelo","unit","90",0,"11.48","16.9","1520.999","1033.2","33.8","2","10.84","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\aldu_minoxidil_ampolla_c_6.webp"
"","Belami Bicarbonato de Sódio 3oz","Farmácia ","unit","75",0,"14.28","21.6","1620","1071","86.4","4","29.28","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\belami_bicarbonato_de_s_dio_3oz.webp"
"","Belami Bicarbonato de Sódio 4oz c/12","Farmácia ","unit","29",0,"19.44","27.48","796.92","563.76","219.84","8","64.32","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\belami_bicarbonato_de_s_dio_4oz_c_12.webp"
"","Dr. Pé - Gel Fresco para Pés  unidade","Farmácia ","unit","6",0,"3.95","5.53","33.18","23.700","33.18","6","9.48","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dr__p____gel_fresco_para_p_s__unidade.webp"
"","Capilo Pro Bálsamo para Pés  6.7oz unidade","Capilo","unit","54",0,"3.83","5.75","310.5","206.82","69","12","23.04","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\capilo_pro_b_lsamo_para_p_s__6_7oz_unidade.webp"
"","Dermaline Arnica Preta  - unidade","Farmácia ","unit","84",0,"2.38","3.6","302.400","199.92","64.8","18","21.96","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dermaline_arnica_preta____unidade.webp"
"","Dermaline Anti-Age Creme 2oz unidade ","Fashion","unit","66",0,"3.4","5.25","346.5","224.4",0,0,0,""
"","Redsy Condicionador Minoxidil 16oz","Diversos","unit","54",0,"3.08","4.95","267.3","166.32","1,514.7","306","572.22","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\redsy_condicionador_minoxidil_16oz.webp"
"","Redsy Tratamento Minoxidil 16oz","Diversos","unit","90",0,"4.72","6.99","629.1","424.799","2,055.06","294","667.38","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\redsy_tratamento_minoxidil_16oz.webp"
"","Redsy Leave-in Minoxidil 8oz","Diversos","unit","96",0,"4.51","6.75","648","432.96","567","84","188.16","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\redsy_leave_in_minoxidil_8oz.webp"
"","Grisi Sabonete Geleia Real c/12","Diversos","unit","94",0,"14.88","22.35","2100.9","1398.72",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\grisi_sabonete_geleia_real_c_12.webp"
"","Resfridol Xarope Expectorante 120ml","Farmácia ","unit","0",0,"3.36","5.9","0","0","94.4","16","40.64","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\resfridol_xarope_expectorante_120ml.webp"
"","Resfridol Xarope Antigripal 120ml","Farmácia ","unit","0",0,"3.36","5.9","0","0","94.4","16","40.64","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\resfridol_xarope_antigripal_120ml.webp"
"","Resfridol Xarope para Tosse 120ml","Farmácia ","unit","0",0,"3.36","5.9","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\resfridol_xarope_para_tosse_120ml.webp"
"","Protex Sabonete Balance Saudavel c/12","Higiene Pessoal","unit","96",0,"13.68","19.99","1919.04","1313.28","19.99","1","6.31","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\protex_sabonete_balance_saudavel_c_12.webp"
"","Protex Sabonete Aveia 3.9oz - c/12","Higiene Pessoal","unit","92",0,"13.68","19.99","1839.08","1258.56","39.98","2","12.62","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\protex_sabonete_aveia_3_9oz___c_12.webp"
"","Protex Sabonete Limpeza Saudavel 3.9oz - c/12","Higiene Pessoal","unit","0",0,"13.68","19.99","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\protex_sabonete_limpeza_saudavel_3_9oz___c_12.webp"
"","Saimed Pomada antibiótico Gentamicina B. Clotrimazol Creme 30g","Farmácia ","unit","0",0,"5.1","9.9","0","0","29.7","3","14.4","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\saimed_pomada_antibi_tico_gentamicina_b__clotrimazol_creme_30g.webp"
"","Natura Farma Colágeno c/ Biotina 100/1 cap","","unit","16",0,"11.89","16.9","270.4","190.24","16.9","1","5.01","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\natura_farma_col_geno_c__biotina_100_1_cap.webp"
"","Estomazil Laranja com 50 envelopes","Farmácia ","unit","0",0,"75","99","0","0","792","8","192","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\estomazil_laranja_com_50_envelopes.webp"
"","Eno Abacaxi 30 envelope ","","unit","0",0,"30","49.9","0","0",0,0,0,""
"","Eno Laranja 30 envelope ","Farmácia ","unit","0",0,"30","49.9","0","0",0,0,0,""
"","Resfenol cartela com 20 comp.","Farmácia ","unit","54",0,"8","12.9","696.6","432","845.6","64","333.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\resfenol_cartela_com_20_comp_.webp"
"","Dfx com 30 cartela","Farmácia ","unit","20",0,"80","132","2640","1600","5,542","42","2,182",""
"","Izomax Cetoconozol Creme 30mg - unidade","Farmácia ","unit","18",0,"10","16.9","304.2","180","236.6","14","96.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\izomax_cetoconozol_creme_30mg___unidade.webp"
"","Nsdna cx c/50 Blister  4/comp ","Farmácia ","unit","0",0,"140","196","0","0",0,0,0,""
"","Eno Limão com 30 envelope","Farmácia ","unit","0",0,"30","49.9","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\eno_lim_o_com_30_envelope.webp"
"","Boldobeba com 60","Farmácia ","unit","21",0,"25","38.9","816.9","525","972.52","27","297.52","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\boldobeba_com_60.webp"
"","Resfenol cartela com 5 caixa com 40 cartelas","","unit","0",0,"96","144","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\resfenol_cartela_com_5_caixa_com_40_cartelas.webp"
"","Nebacetin Pomada","Farmácia ","unit","0",0,"9","13.5","0","0","81","6","27","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\nebacetin_pomada.webp"
"","Manteiga de Cascavel ","Farmácia ","unit","70",0,"5","7.5","525","350",0,0,0,""
"","Pomada Negra 200ml","Farmácia ","unit","12",0,"6","8.9","106.800","72",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\pomada_negra_200ml.webp"
"","Óleo de Copaíba com 12 unidades ","Farmácia ","unit","0",0,"12","19.99","0","0","19.99","1","7.99",""
"","Tslx c/3 Cartela","Farmácia ","unit","0",0,"18","29.9","0","0","1,524.9","51","606.9",""
"","Canecão 1.5 lts cabo de plástico","Cozinha ","unit","3",0,"7.29","7.29","21.87","21.87","182.25","25",0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\canec_o_1_5_lts_cabo_de_pl_stico.webp"
"","Bngp.  com 25 cartela","Farmácia ","unit","19",0,"130","130","2470","2470","2,860","22",0,""
"","Palito de Unhas Paraju Chanfrado c/100","Produtos de Unha ","unit","5",0,"57.59","78.72","393.6","287.950",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\palito_de_unhas_paraju_chanfrado_c_100.webp"
"","Skala Creme Café Verde e Ucuuba 1Kg","","unit","0",0,"17.99","20.9","0","0","192.49","10","12.59","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\skala_creme_caf__verde_e_ucuuba_1kg.webp"
"","Sudagrip - c/100 cap","","unit","0",0,"23","34.5","0","0","172.5","5","57.5","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\sudagrip___c_100_cap.webp"
"","Sudagrip - chá c/25 Sachê ","","unit","0",0,"25","37.5","0","0","187.5","5","62.5",""
"","Capilo Hand Sanitizer 8oz","","unit","84",0,"2.05","3.29","276.36","172.2",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\capilo_hand_sanitizer_8oz.webp"
"","Resfregrip Sinus 24 comprimidos","Farmácia ","unit","0",0,"8","13.9","0","0","1,086.1","79","454.1","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\resfregrip_sinus_24_comprimidos.webp"
"","Buprovil Ibuprofeno 600mg","Farmácia ","unit","315",0,"8","12.9","4063.5","2520","1,393.2","108","529.2","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\buprovil_ibuprofeno_600mg.webp"
"","Pomada Cimecorte","Farmácia ","unit","52",0,"14","19.75","1027","728","296.25","15","86.25","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\pomada_cimecorte.webp"
"","Rosa Mosqueta Óleo - Avvio - unidade","Óleo ","unit","460",0,"6","8.49","3905.4","2760","50.94","6","14.94","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\rosa_mosqueta__leo___avvio___unidade.webp"
"","Manteiga de Cacau Trol","Farmácia ","unit","53",0,"38","56.95","3018.350","2014",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\manteiga_de_cacau_trol.webp"
"","Passiflora Aurelia/Maracujá","Farmácia ","unit","78",0,"8","12.9","1006.2","624","348.3","27","132.3","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\passiflora_aurelia_maracuj_.webp"
"","Aberalgina Dipirona Gotas","Farmácia ","unit","0",0,"6","9.9","0","0","594","60","234","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\aberalgina_dipirona_gotas.webp"
"","Vitamina B12 Concentrada 60 cápsulas","Suplementos ","unit","123",0,"8","12.95","1592.85","984","401.46","32","145.46","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\vitamina_b12_concentrada_60_c_psulas.webp"
"","Vitamina Black Horse Midnight 30 comprimidos ","Farmácia ","unit","177",0,"12","17.95","3177.15","2124","53.85","3","17.85",""
"","Dove Desodorante Classic Stick 50ml c/12","","unit","0",0,"14.76","22.95","0","0","109.75","4","37.47","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_desodorante_classic_stick_50ml_c_12.webp"
"","Dove Desodorante Fresh Care Stick 50ml c/12","","unit","3",0,"14.76","22.95","68.85","44.28","45.9","2","16.38","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_desodorante_fresh_care_stick_50ml_c_12.webp"
"","Dove Desodorante Men Care Stick 50ml - c/12","Desodorante ","unit","0",0,"26.16","39.9","0","0","199.5","5","68.7","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_desodorante_men_care_stick_50ml___c_12.webp"
"","Dove Roll-On Cucumber 40ml - c/12","","unit","10",0,"14.76","22.95","229.5","147.6","86.8","3","29.28","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_roll_on_cucumber_40ml___c_12.webp"
"","Xarope Dexmine 120ml","Farmácia ","unit","60",0,"12","16.8","1008","720","201.6","12","57.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\xarope_dexmine_120ml.webp"
"","Dove Desodorante Invisible Dry Stick 40 ml c/12","Desodorante ","unit","15",0,"26.16","39.9","598.5","392.4",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_desodorante_invisible_dry_stick_40_ml_c_12.webp"
"","Dove Roll-On Sensitive 40ml- c/12","","unit","18",0,"14.76","22.95","413.099","265.68","45.9","2","16.38","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_roll_on_sensitive_40ml__c_12.webp"
"","Dove Roll-On Original 40ml- c/12","","unit","14",0,"14.76","22.95","321.3","206.64","91.8","4","32.76","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_roll_on_original_40ml__c_12.webp"
"","Dove Roll-On Invisible Dry 40ml- c/12","","unit","19",0,"14.76","22.95","436.05","280.44","22.95","1","8.19","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_roll_on_invisible_dry_40ml__c_12.webp"
"","Bálsamo Colmavit c/12","","unit","","","25","34.9","","","34.9","1","9.9",""
"","Maracugina Comprimido c/20","","unit","6",0,"18","25.25","151.5","108","101","4","29","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\maracugina_comprimido_c_20.webp"
"","Maracugina Xarope 150ml","","unit","0",0,"18","25.45","0","0","101.8","4","29.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\maracugina_xarope_150ml.webp"
"","Seakalm Maracujá - Dia-c/20","","unit","7",0,"12","17.9","125.299","84","89.5","5","29.5","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\seakalm_maracuj____dia_c_20.webp"
"","Seakalm Maracujá - Noite-c/20","","unit","6",0,"12","17.9","107.399","72","89.5","5","29.5","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\seakalm_maracuj____noite_c_20.webp"
"","Belfaren Gel 10mg - unidade","Farmácia ","unit","5",0,"6","9.9","49.5","30","19.8","2","7.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\belfaren_gel_10mg___unidade.webp"
"","Ritmoneuran Passiflora (Maracujá)","Farmácia ","unit","4",0,"12","17.9","71.6","48","214.8","12","70.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\ritmoneuran_passiflora__maracuj__.webp"
"","Guacoflus Guaco Xarope 150 mL","","unit","14",0,"6","9.9","138.6","84","653.4","66","257.4","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\guacoflus_guaco_xarope_150_ml.webp"
"","Baldoni Extrato de Própolis Própolis Silvestre 30ml","","unit","0",0,"3.5","5.25","0","0","26.25","5","8.75","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\baldoni_extrato_de_pr_polis_pr_polis_silvestre_30ml.webp"
"","Dove Men+Care Energising Antitranspirante 150ml-c/12","","unit","13",0,"27","40.95","532.35","351","286.65","7","97.65","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_men_care_energising_antitranspirante_150ml_c_12.webp"
"","Dove Pink - Sabonete em Barra c/12","Higiene Pessoal","unit","5",0,"10.5","15.75","78.75","52.5","63","4","21","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_pink___sabonete_em_barra_c_12.webp"
"","Dove Men+Care Classic Antitranspirante Spray 150ml c/12","Desodorante ","unit","5",0,"27","40.5","202.5","135","486","12","162","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_men_care_classic_antitranspirante_spray_150ml_c_12.webp"
"","Close-Up Creme Dental Ultra Cinnamon Flavor Blast Toothpaste 4.0 oz c/12","Higiene Pessoal","unit","20",0,"12.5","18.75","375","250",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\close_up_creme_dental_ultra_cinnamon_flavor_blast_toothpaste_4_0_oz_c_12.webp"
"","Colgate Creme Dental Regular 2.5oz c/12","Higiene Pessoal","unit","24",0,"10.75","16.45","394.799","258","49.35","3","17.1","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\colgate_creme_dental_regular_2_5oz_c_12.webp"
"","Band-Aid Flexible Fabric Bandages 30 Count c/12","","unit","18",0,"15","21.9","394.2","270","43.8","2","13.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\band_aid_flexible_fabric_bandages_30_count_c_12.webp"
"","Dove Original Sabonete White 135g c/12","Higiene Pessoal","unit","2",0,"10.5","15.75","31.5","21","110.25","7","36.75","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_original_sabonete_white_135g_c_12.webp"
"","Dove Men+Care Fresh Antitranspirante 150ml  c/12","","unit","11",0,"27","40.5","445.5","297","324","8","108","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dove_men_care_fresh_antitranspirante_150ml__c_12.webp"
"","Tylenol Sinus Severe 50 Pouches","Farmácia","unit","1",0,"18.5","27.75","27.75","18.5","305.25","11","101.75","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\tylenol_sinus_severe_50_pouches.webp"
"","Bubbaloo Banana Gum 47 Pieces","Balas","unit","35",0,"3.8","5.8","203","133","23.2","4","8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\bubbaloo_banana_gum_47_pieces.webp"
"","Halls Extra Strong Menthol Lozenges","Farmácia","unit","11",0,"13.5","18.9","207.899","148.5","170.1","9","48.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\halls_extra_strong_menthol_lozenges.webp"
"","Escova de Boldo Para Cabelo c/12","","unit","20",0,"4.75","7.15","143","95",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\escova_de_boldo_para_cabelo_c_12.webp"
"","Velas de Aniversario Sortidas c/24 unidades","Diversos","unit","20",0,"5.72","7.99","159.8","114.399",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\velas_de_aniversario_sortidas_c_24_unidades.webp"
